company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/organization/redbus-in,redBus.in,|Curated Web|,Curated Web,IND,,Mumbai,Mumbai,/organization/ibibo-group,ibiboGroup,|E-Commerce|,E-Commerce,IND,,New Delhi,Gurgaon,6/21/2013 0:00,2013-06,2013-Q2,2013,101000000,USD
/organization/redcloud-security,RedCloud Security,|Manufacturing|Security|Design|,Design,USA,VA,"Washington, D.C.",Sterling,/organization/avigilon-corporation,Avigilon Corporation,|Hardware + Software|,Hardware + Software,CAN,BC,Vancouver,Vancouver,5/31/2013 0:00,2013-05,2013-Q2,2013,17000000,USD
/organization/redpath-integrated-pathology,RedPath Integrated Pathology,|Health and Wellness|Physicians|Biotechnology|,Health and Wellness,USA,PA,Pittsburgh,Pittsburgh,/organization/exonhit-therapeutics,ExonHit Therapeutics,|Biotechnology|,Biotechnology,FRA,,Paris,Paris,4/27/2010 0:00,2010-04,2010-Q2,2010,32000000,USD
/organization/redstation,Redstation,|Web Hosting|,Web Hosting,GBR,,GBR - Other,Gosport,/organization/iomart-group,iomart Group,|Cloud Data Services|Domains|Networking|Cloud Computing|Web Hosting|,Cloud Data Services,GBR,,Glasgow,Glasgow,9/5/2013 0:00,2013-09,2013-Q3,2013,8000000,GBP
/organization/redstone-software,Redstone Software,|Software|,Software,USA,CO,Denver,Boulder,/organization/testplant,TestPlant,|Software|,Software,GBR,,London,London,9/2/2008 0:00,2008-09,2008-Q3,2008,1800000,USD
/organization/redwood-systems,Redwood Systems,|Clean Technology|,Clean Technology,USA,CA,SF Bay Area,Fremont,/organization/commscope-enterprise-solutions,CommScope,|Communications Hardware|Broadcasting|Hardware + Software|,Broadcasting,USA,TX,Dallas,Richardson,7/9/2013 0:00,2013-07,2013-Q3,2013,60000000,USD
/organization/register-com,Register.com,|Web Design|Domains|Web Hosting|,Domains,,,,,/organization/web-com,Web.com,|Internet|Web Hosting|,Internet,USA,FL,Jacksonville,Jacksonville,6/17/2010 0:00,2010-06,2010-Q2,2010,135000000,USD
/organization/relateiq,RelateIQ,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/salesforce,Salesforce,|Software|Hardware + Software|Enterprises|Cloud Computing|,Software,USA,CA,SF Bay Area,San Francisco,7/11/2014 0:00,2014-07,2014-Q3,2014,390000000,USD
/organization/relativity-technologies,Relativity Technologies,|Software|,Software,USA,NC,Raleigh,Raleigh,/organization/micro-focus,Micro Focus,|Enterprise Software|,Enterprise Software,GBR,,GBR - Other,,1/5/2009 0:00,2009-01,2009-Q1,2009,9700000,USD
/organization/relay-2,Relay,|Private Social Networking|Video|Messaging|Mobile|,Private Social Networking,CAN,ON,Toronto,Toronto,/organization/kik-interactive,Kik,|Games|Messaging|Mobile|,Messaging,CAN,ON,Toronto,Waterloo,11/19/2014 0:00,2014-11,2014-Q4,2014,38300000,USD
/organization/reliance-protectron,Reliance Protectron,|Security|,Security,CAN,QC,Montreal,Montréal,/organization/adt,ADT,|Data Security|Security|,Security,USA,FL,Palm Beaches,Boca Raton,4/30/2014 0:00,2014-04,2014-Q2,2014,500000000,USD
/organization/reliant-technologies,Reliant Technologies,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Mountain View,/organization/thermage,Thermage,,,,,,,1/7/2009 0:00,2009-01,2009-Q1,2009,66200000,USD
/organization/relume-technologies,Relume Technologies,|Manufacturing|,Manufacturing,USA,MI,Detroit,Oxford,/organization/revolution-lighting-technologies,Revolution Lighting Technologies,|Manufacturing|,Manufacturing,USA,CT,Hartford,Stamford,8/28/2013 0:00,2013-08,2013-Q3,2013,15000000,USD
/organization/rempex-pharmaceuticals,Rempex Pharmaceuticals,|Biotechnology|,Biotechnology,USA,CA,San Diego,San Diego,/organization/the-medicines-company,The Medicines Company,|Biotechnology|,Biotechnology,USA,NJ,Newark,Parsippany,12/4/2013 0:00,2013-12,2013-Q4,2013,464000000,USD
/organization/renaissance-learning,Renaissance Learning,|Education|,Education,USA,WI,WI - Other,Wisconsin Rapids,/organization/hellman-friedman,Hellman & Friedman,|Finance|,Finance,USA,CA,SF Bay Area,San Francisco,3/13/2014 0:00,2014-03,2014-Q1,2014,1100000000,USD
/organization/rentjuice,RentJuice,|Real Estate|,Real Estate,USA,CA,SF Bay Area,San Francisco,/organization/zillow,Zillow,|Business Services|Marketplaces|Real Estate|,Business Services,USA,WA,Seattle,Seattle,5/2/2012 0:00,2012-05,2012-Q2,2012,40000000,USD
/organization/rentmineonline,RentMineOnline,|Facebook Applications|Real Estate|Internet Marketing|Internet|Social Network Media|Startups|Sales and Marketing|Lead Generation|Finance|,Sales and Marketing,USA,CA,SF Bay Area,San Francisco,/organization/realpage,RealPage,|Software|,Software,USA,TX,Dallas,Carrollton,7/23/2012 0:00,2012-07,2012-Q3,2012,9500000,USD
/organization/rentpath,RentPath,|Real Estate|Advertising|Property Management|Curated Web|,Curated Web,USA,GA,Atlanta,Norcross,/organization/open-source-food,Open Source Food,|Image Recognition|Content|Social Network Media|SNS|Cooking|Open Source|Recipes|Social Media|,SNS,JPN,,Tokyo,Tokyo,5/16/2011 0:00,2011-05,2011-Q2,2011,525000000,USD
/organization/republic-project,Republic Project,|Advertising|,Advertising,USA,CA,Los Angeles,Santa Monica,/organization/dg,DG,|Advertising|,Advertising,USA,TX,Dallas,Irving,10/7/2013 0:00,2013-10,2013-Q4,2013,1400000,USD
/organization/reserveamerica,ReserveAmerica,|Curated Web|,Curated Web,USA,NY,"Albany, New York",Ballston Spa,/organization/activenetwork,ACTIVE Network,|Software|,Software,USA,TX,Dallas,Dallas,1/23/2009 0:00,2009-01,2009-Q1,2009,35000000,USD
/organization/responsys,Responsys,|Search Marketing|Software|,Search Marketing,USA,CA,SF Bay Area,San Bruno,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,12/20/2013 0:00,2013-12,2013-Q4,2013,1500000000,USD
/organization/restat,Restat,|Biotechnology|,Biotechnology,USA,WI,Milwaukee,Milwaukee,/organization/catamaran-2,Catamaran,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,San Jose,8/1/2013 0:00,2013-08,2013-Q3,2013,409000000,USD
/organization/retail-convergence,Retail Convergence,|E-Commerce|,E-Commerce,USA,MA,Boston,Boston,/organization/gsi-commerce,GSI Commerce,|Enterprise Software|,Enterprise Software,ESP,,Barcelona,Barcelona,10/27/2009 0:00,2009-10,2009-Q4,2009,350000000,USD
/organization/retalix,Retalix,|Software|,Software,ISR,,Tel Aviv,Ra'anana,/organization/ncr,NCR,|Software|,Software,USA,GA,Atlanta,Duluth,11/29/2012 0:00,2012-11,2012-Q4,2012,650000000,USD
/organization/reva-systems,Reva Systems,|Hardware + Software|,Hardware + Software,USA,MA,Boston,Westford,/organization/odin,ODIN,|Health Care|Social Media|Software|,Health Care,USA,VA,"Washington, D.C.",Ashburn,12/14/2010 0:00,2010-12,2010-Q4,2010,50000000,USD
/organization/revision3,Revision3,|Social Bookmarking|Video|Games|,Social Bookmarking,USA,CA,SF Bay Area,San Francisco,/organization/discoverycommunications,Discovery Communications,|Curated Web|,Curated Web,,,,,5/3/2012 0:00,2012-05,2012-Q2,2012,30000000,USD
/organization/revolutionmoney,Revolution Money,|Finance|,Finance,USA,FL,Tampa,St. Petersburg,/organization/americanexpress,American Express,|Finance|,Finance,USA,NY,New York City,New York,11/18/2009 0:00,2009-11,2009-Q4,2009,300000000,USD
/organization/revver,Revver,|Content|Video Streaming|Video|Games|,Video Streaming,USA,CA,Los Angeles,Los Angeles,/organization/liveuniverse,LiveUniverse,|Curated Web|,Curated Web,USA,CA,Los Angeles,West Hollywood,2/14/2008 0:00,2008-02,2008-Q1,2008,5000000,USD
/organization/reward-gateway,Reward Gateway,|SaaS|Cloud Computing|Human Resources|Employer Benefits Programs|E-Commerce|,SaaS,GBR,,London,London,/organization/international-benefits-holdings,International Benefits Holdings,|E-Commerce|,E-Commerce,GBR,,London,London,12/1/2010 0:00,2010-12,2010-Q4,2010,25000000,GBP
/organization/rhythm-newmedia,Rhythm NewMedia,|App Marketing|Mobile Video|Advertising|,Advertising,USA,CA,SF Bay Area,Mountain View,/organization/blinkx,blinkx,|Search|Games|,Games,USA,CA,SF Bay Area,San Francisco,12/3/2013 0:00,2013-12,2013-Q4,2013,65000000,USD
/organization/ribbit,Ribbit,|Audio|VoIP|Mobile|,Mobile,USA,CA,SF Bay Area,Mountain View,/organization/british-telecom,British Telecom,|Internet|Information Technology|Telecommunications|,Information Technology,GBR,,London,London,7/29/2008 0:00,2008-07,2008-Q3,2008,105000000,USD
/organization/rich-logistics,Rich Logistics,|Public Transportation|,Public Transportation,USA,AR,Little Rock,Little Rock,/organization/roadrunner-transportation-systems,Roadrunner Transportation Systems,|Public Transportation|,Public Transportation,USA,WI,Milwaukee,Cudahy,2/24/2014 0:00,2014-02,2014-Q1,2014,48000000,USD
/organization/richfx,RichFX,|Advertising|,Advertising,USA,NC,Raleigh,Morrisville,/organization/channeladvisor,ChannelAdvisor,|Auctions|Marketplaces|Online Shopping|Search|SaaS|E-Commerce|,Search,USA,NC,Raleigh,Morrisville,3/26/2008 0:00,2008-03,2008-Q1,2008,3100000,USD
/organization/rickland-orchards,Rickland Orchards,|Hospitality|,Hospitality,USA,NJ,Newark,Fairfield,/organization/b-g-foods,B&G Foods,|Hospitality|,Hospitality,USA,NJ,Newark,Parsippany,10/7/2013 0:00,2013-10,2013-Q4,2013,57500000,USD
/organization/rightnow-technologies,RightNow Technologies,|Customer Service|CRM|SaaS|Software|,Software,USA,MT,Bozeman,Bozeman,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,10/24/2011 0:00,2011-10,2011-Q4,2011,1500000000,USD
/organization/rigzone-com,Rigzone.com,|Energy|Oil|Information Services|News|,News,USA,TX,Houston,Houston,/organization/dice-holdings,Dice Holdings,|Business Services|Recruiting|Curated Web|,Business Services,USA,NY,New York City,New York,8/12/2010 0:00,2010-08,2010-Q3,2010,39000000,USD
/organization/ringring-media,Ringring Media,|Advertising|,Advertising,GBR,,London,London,/organization/amobee,Amobee,|Advertising|,Advertising,USA,CA,SF Bay Area,Redwood City,1/13/2010 0:00,2010-01,2010-Q1,2010,20000000,USD
/organization/ringtone-com,Ringtone.com,|Mobile|,Mobile,,,,,/organization/new-motion,Atrinsic,|Games|,Games,USA,CA,Anaheim,Irvine,7/2/2008 0:00,2008-07,2008-Q3,2008,6950000,USD
/organization/rio-tinto,Rio Tinto,|Mining Technologies|,Mining Technologies,USA,MI,MI - Other,Ishpeming,/organization/lundin-mining-corporation,Lundin Mining Corporation,,,CAN,ON,Toronto,Toronto,6/12/2013 0:00,2013-06,2013-Q2,2013,325000000,USD
/organization/riot-games,Riot Games,|Games|,Games,USA,CA,Los Angeles,Culver City,/organization/tencent,Tencent,|Internet Marketing|Mobile|Internet|Entertainment|Media|Curated Web|,Internet Marketing,CHN,,Shenzhen,Shenzhen,1/1/2011 0:00,2011-01,2011-Q1,2011,400,USD
/organization/risi,RISI,|Curated Web|,Curated Web,USA,MA,Boston,Bedford,/organization/united-business-media,United Business Media (UBM),|Curated Web|,Curated Web,GBR,,London,London,7/13/2009 0:00,2009-07,2009-Q3,2009,14300000,USD
/organization/riskmetrics,RiskMetrics,|Financial Services|Software|,Financial Services,USA,NY,New York City,New York,/organization/msci,MSCI,|Financial Services|Software|,Financial Services,USA,NY,New York City,New York,3/2/2010 0:00,2010-03,2010-Q1,2010,1550000000,USD
/organization/rmi-corporation,RMI Corporation,|Wireless|Infrastructure|Semiconductors|,Wireless,USA,CA,SF Bay Area,Cupertino,/organization/netlogic-microsystems,NetLogic Microsystems,|Hardware|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Mountain View,6/1/2009 0:00,2009-06,2009-Q2,2009,183400000,USD
/organization/rochester-medical-corporation,Rochester Medical Corporation,|Biotechnology|,Biotechnology,USA,MN,"Rochester, Minnesota",Stewartville,/organization/c-r-bard,C. R. Bard,,,USA,NJ,Newark,Berkeley Heights,9/4/2013 0:00,2013-09,2013-Q3,2013,262000000,USD
/organization/rocket-pack,Rocket Pack,|Games|,Games,FIN,,Helsinki,Helsinki,/organization/the-walt-disney-company,The Walt Disney Company,|Entertainment|Media|Games|,Games,USA,CA,Los Angeles,Burbank,3/3/2011 0:00,2011-03,2011-Q1,2011,20000000,USD
/organization/rockmelt,Rockmelt,|Facebook Applications|Browser Extensions|Social Media|,Browser Extensions,USA,CA,SF Bay Area,Mountain View,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,8/1/2013 0:00,2013-08,2013-Q3,2013,65000000,USD
/organization/rockwood-holdings,Rockwood Holdings,|Specialty Chemicals|Chemicals|,Chemicals,USA,NJ,Newark,Princeton,/organization/albemarle,Albemarle,|Chemicals|,Chemicals,USA,LA,Baton Rouge,Baton Rouge,7/15/2014 0:00,2014-07,2014-Q3,2014,6200000000,USD
/organization/rockwood-holdings,Rockwood Holdings,|Specialty Chemicals|Chemicals|,Chemicals,USA,NJ,Newark,Princeton,/organization/albermarle,Albermarle,,,,,,,7/15/2014 0:00,2014-07,2014-Q3,2014,6200000000,USD
/organization/roomtag,Roomtag,|Enterprise Software|,Enterprise Software,USA,MD,Baltimore,Baltimore,/organization/asure-software,Asure Software,|Software|,Software,USA,TX,Austin,Austin,8/11/2014 0:00,2014-08,2014-Q3,2014,1700000,USD
/organization/rottapharm,Rottapharm,|Biotechnology|,Biotechnology,ITA,,ITA - Other,Monza,/organization/meda,Meda,|Biotechnology|,Biotechnology,SWE,,Stockholm,Solna,7/31/2014 0:00,2014-07,2014-Q3,2014,2300000000,EUR
/organization/roundarch,Roundarch,|Internet|Software|,Internet,USA,IL,Chicago,Chicago,/organization/aegis-media,Aegis Media,|Public Relations|Advertising|,Public Relations,GBR,,London,London,2/22/2012 0:00,2012-02,2012-Q1,2012,125000000,USD
/organization/routing-international,Routing International,|Software|,Software,BEL,,Brussels,Brussels,/organization/descartes-systems-group,Descartes Systems Group,|Software|,Software,CAN,ON,Toronto,Waterloo,6/16/2010 0:00,2010-06,2010-Q2,2010,4100000,USD
/organization/row44,Row44,|Web Hosting|,Web Hosting,USA,CA,Los Angeles,Westlake Village,/organization/advanced-inflight-alliance,Advanced Inflight Alliance,|Video|In-Flight Entertainment|Entertainment|,Entertainment,,,,,11/9/2012 0:00,2012-11,2012-Q4,2012,430000000,USD
/organization/ruleburst-holdings,RuleBurst Holdings,|Software|,Software,AUS,,Sydney,Chatswood,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,10/29/2008 0:00,2008-10,2008-Q4,2008,150000000,USD
/organization/rupture,Rupture,|Social Network Media|Games|,Social Network Media,USA,CA,SF Bay Area,San Francisco,/organization/electronicarts,Electronic Arts,|Entertainment|Games|,Entertainment,USA,CA,SF Bay Area,Redwood City,5/8/2008 0:00,2008-05,2008-Q2,2008,15000000,USD
/organization/rutube,Rutube,|Content|Video Streaming|Video|Curated Web|,Content,RUS,,Moscow,Moscow,/organization/gazprom-media,Gazprom-Media,,,RUS,,St. Petersburg,Saint Petersburg,3/1/2008 0:00,2008-03,2008-Q1,2008,15000000,USD
/organization/ryla,Ryla,|E-Commerce|,E-Commerce,USA,GA,Atlanta,Kennesaw,/organization/alorica,Alorica,|Software|,Software,USA,CA,Ontario - Inland Empire,Chino,4/29/2010 0:00,2010-04,2010-Q2,2010,70000000,USD
/organization/saatchiart,Saatchi Art,|Curated Web|,Curated Web,USA,CA,Los Angeles,Los Angeles,/organization/demandmedia,Demand Media,|Social Media|Music|Content|News|,Social Media,USA,CA,Los Angeles,Santa Monica,8/11/2014 0:00,2014-08,2014-Q3,2014,17000000,USD
/organization/sable-environmental,Sable Environmental,|Environmental Innovation|Services|,Services,USA,TX,Corpus Christi,Corpus Christi,/organization/ferrellgas,Ferrellgas,|Clean Technology|,Clean Technology,USA,KS,Kansas City,Overland Park,5/1/2014 0:00,2014-05,2014-Q2,2014,124700000,USD
/organization/saf,SAF,|Software|,Software,CHE,,CHE - Other,Tagerwilen,/organization/sap,SAP,|Enterprise Software|,Enterprise Software,USA,PA,Philadelphia,Newtown Square,7/23/2009 0:00,2009-07,2009-Q3,2009,100000000,USD
/organization/safeco-insurance,Safeco Insurance,|Advice|Insurance|Finance|,Finance,USA,MA,Boston,Boston,/organization/liberty-mutual-insurance-company,Liberty Mutual Insurance,|Services|Insurance|Finance|,Services,USA,MA,Boston,Boston,4/23/2008 0:00,2008-04,2008-Q2,2008,6200000000,USD
/organization/safend,Safend,|Enterprise Software|,Enterprise Software,ISR,,Tel Aviv,Tel Aviv,/organization/wave-systems,Wave Systems,|Software|,Software,USA,CA,SF Bay Area,Cupertino,9/22/2011 0:00,2011-09,2011-Q3,2011,12800000,USD
/organization/safenet,SafeNet,|Security|,Security,USA,MD,Baltimore,Belcamp,/organization/gemalto,Gemalto,|Hardware + Software|,Hardware + Software,NLD,,Amsterdam,Amsterdam,8/8/2014 0:00,2014-08,2014-Q3,2014,890000000,USD
/organization/safetyweb,SafetyWeb,|Security|Privacy|Enterprise Software|,Security,USA,CO,Denver,Denver,/organization/experian,Experian,|Credit|Curated Web|,Curated Web,USA,CA,Anaheim,Costa Mesa,5/1/2011 0:00,2011-05,2011-Q2,2011,30000000,USD
/organization/saffron-digital,Saffron Digital,|Games|,Games,GBR,,London,London,/organization/cinram-international,Cinram International,,,CAN,ON,Toronto,Toronto,9/4/2013 0:00,2013-09,2013-Q3,2013,47000000,USD
/organization/sage-labs,SAGE Labs,|Biotechnology|,Biotechnology,USA,PA,Philadelphia,Boyertown,/organization/horizon-discovery,Horizon Discovery,|Biotechnology|,Biotechnology,GBR,,London,Cambridge,9/29/2014 0:00,2014-09,2014-Q3,2014,48000000,USD
/organization/salary-com,Salary.com,|E-Commerce|Enterprise Software|,E-Commerce,USA,MA,Boston,Needham,/organization/kenexa,Kenexa,|Software|,Software,USA,PA,Philadelphia,Wayne,9/1/2010 0:00,2010-09,2010-Q3,2010,80000000,USD
/organization/buddymedia,Salesforce Buddy Media,|Social Network Media|Social Media Marketing|Apps|SaaS|Software|Media|Social Media|Facebook Applications|Enterprise Software|,Social Network Media,USA,NY,New York City,New York,/organization/salesforce,Salesforce,|Software|Hardware + Software|Enterprises|Cloud Computing|,Software,USA,CA,SF Bay Area,San Francisco,6/4/2012 0:00,2012-06,2012-Q2,2012,689000000,USD
/organization/radian6,Salesforce Radian6,|Social Media Marketing|Social Media Monitoring|CRM|Curated Web|,CRM,CAN,NS,Fredericton,Fredericton,/organization/salesforce,Salesforce,|Software|Hardware + Software|Enterprises|Cloud Computing|,Software,USA,CA,SF Bay Area,San Francisco,3/30/2011 0:00,2011-03,2011-Q1,2011,326000000,USD
/organization/salonmeister-gmbh,Salonmeister,|Software|SaaS|Location Based Services|Online Reservations|Beauty|,Online Reservations,DEU,,Berlin,Berlin,/organization/wahanda,Wahanda,|Fitness|Beauty|Health and Wellness|Spas|Curated Web|,Beauty,USA,NY,New York City,New York,10/10/2014 0:00,2014-10,2014-Q4,2014,26000000,USD
/organization/salveo-specialty-pharmacy,Salveo Specialty Pharmacy,|Health and Wellness|Healthcare Services|Biotechnology|,Healthcare Services,USA,FL,Tampa,St. Petersburg,/organization/catamaran-corp,Catamaran Corp.,|Hospitality|,Hospitality,USA,IL,Chicago,Schaumburg,10/9/2014 0:00,2014-10,2014-Q4,2014,260000000,USD
/organization/sandforce,SandForce,|Storage|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Milpitas,/organization/lsi,LSI,|Semiconductors|Video|Hardware + Software|,Semiconductors,USA,CA,SF Bay Area,Milpitas,10/26/2011 0:00,2011-10,2011-Q4,2011,400000000,USD
